,All Prod,Prod Forecast,Cons Forecast,Wind Prod,Wind Forecast,DA price,Imb up price,Imb down price,Gas Price
2016-03-23,2255.0,2271.0,1744.0,1438.0,1314.0,20.56,20.56,20.56,17.289
2016-03-24,1298.0,1015.0,1708.0,26.0,25.0,20.86,25.96,20.86,16.788
2016-03-25,1973.0,1856.0,1586.0,905.0,771.0,19.99,19.99,18.43,17.363
2016-03-26,1502.0,1426.0,1565.0,554.0,427.0,20.0,20.0,16.5,18.213
2016-03-27,3033.0,3483.0,1503.0,2589.0,2999.0,6.1,6.1,6.1,17.416
2016-03-28,2519.0,2450.0,1512.0,2003.0,1872.0,6.5,6.5,6.34,17.012999999999998
2016-03-29,3175.0,3753.0,1611.0,2520.0,2554.0,9.23,9.23,8.93,17.2
2016-03-30,1379.0,1330.0,1743.0,609.0,608.0,19.92,19.92,17.91,17.379
2016-03-31,1435.0,1498.0,1790.0,517.0,478.0,20.22,23.6,20.22,17.375
2016-04-01,1820.0,1683.0,1779.0,976.0,844.0,20.14,20.14,17.51,17.538
2016-04-02,1888.0,1857.0,1571.0,1102.0,958.0,19.84,19.84,16.41,17.088
2016-04-03,871.0,846.0,1532.0,111.0,125.0,18.52,18.52,14.8,17.8
2016-04-04,829.0,815.0,1679.0,79.0,144.0,19.15,19.15,12.68,17.7
2016-04-05,1256.0,1165.0,1738.0,292.0,326.0,19.82,19.82,17.0,18.355999999999998
2016-04-06,1589.0,1571.0,1754.0,985.0,653.0,18.95,18.95,10.54,17.775
2016-04-07,2319.0,2176.0,1782.0,1546.0,1483.0,15.42,20.5,15.42,15.277000000000001
2016-04-08,1680.0,1529.0,1642.0,843.0,836.0,19.3,19.3,13.76,17.5
2016-04-09,1598.0,1307.0,1609.0,571.0,566.0,20.79,20.79,20.79,17.5
2016-04-10,1524.0,1298.0,1501.0,756.0,515.0,19.59,22.2,19.59,17.5
2016-04-11,1515.0,1251.0,1662.0,831.0,510.0,19.54,19.54,12.92,17.0
2016-04-12,1736.0,1735.0,1697.0,823.0,765.0,20.37,22.2,17.24,17.0
2016-04-13,1447.0,1197.0,1734.0,315.0,288.0,21.28,21.28,18.23,16.535
2016-04-14,1041.0,930.0,1730.0,64.0,60.0,20.94,20.94,20.94,15.968
2016-04-15,1548.0,1288.0,1652.0,647.0,540.0,20.14,20.14,20.14,16.0
2016-04-16,831.0,849.0,1606.0,44.0,72.0,19.4,19.4,16.2,16.275
2016-04-17,3126.0,3084.0,1462.0,2698.0,2567.0,15.13,15.13,9.81,16.319000000000003
2016-04-18,2488.0,2402.0,1655.0,1965.0,1861.0,18.9,18.9,12.34,16.4
2016-04-19,3554.0,3662.0,1706.0,3022.0,3319.0,15.5,21.5,15.5,17.5
2016-04-20,2896.0,2568.0,1760.0,2121.0,2104.0,17.49,17.49,15.13,16.563
2016-04-21,1918.0,1764.0,1668.0,1198.0,1166.0,19.58,22.5,19.58,16.75
2016-04-22,2827.0,2795.0,1593.0,2393.0,2485.0,18.89,18.89,14.68,16.605
2016-04-23,1478.0,1529.0,1541.0,772.0,851.0,20.99,24.3,20.99,17.506
2016-04-24,1037.0,911.0,1561.0,281.0,263.0,20.52,23.5,20.52,16.575
2016-04-25,1051.0,1023.0,1672.0,279.0,274.0,20.64,20.64,18.95,17.213
2016-04-26,2150.0,1926.0,1746.0,898.0,1218.0,20.62,24.52,20.62,17.1
2016-04-27,1985.0,2130.0,1737.0,1299.0,1425.0,21.34,21.34,17.32,17.382
2016-04-28,1816.0,1523.0,1788.0,565.0,542.0,22.54,24.98,22.54,16.448
2016-04-29,1499.0,1358.0,1786.0,785.0,671.0,21.5,21.5,21.5,17.125
2016-04-30,2468.0,1803.0,1581.0,1422.0,1304.0,21.96,24.0,21.96,16.505
2016-05-01,848.0,850.0,1553.0,156.0,173.0,20.06,20.06,15.5,15.015
2016-05-02,861.0,914.0,1660.0,182.0,236.0,20.43,20.43,17.95,17.335
2016-05-03,1874.0,1915.0,1674.0,1245.0,1235.0,20.8,20.8,16.34,18.241
2016-05-04,1445.0,1312.0,1708.0,527.0,494.0,21.17,24.9,21.17,18.599
2016-05-05,647.0,706.0,1573.0,120.0,169.0,20.26,20.26,14.97,18.75
2016-05-06,993.0,1069.0,1464.0,449.0,498.0,18.24,18.24,12.96,18.336
2016-05-07,2143.0,2093.0,1386.0,1650.0,1595.0,14.64,14.64,6.41,16.205
2016-05-08,1777.0,1672.0,1345.0,1396.0,1256.0,7.63,7.63,-6.05,17.407
2016-05-09,1518.0,1377.0,1495.0,1119.0,981.0,12.39,12.39,1.7000000000000002,17.695999999999998
2016-05-10,1220.0,1221.0,1625.0,936.0,766.0,19.33,19.33,12.88,17.551
2016-05-11,994.0,994.0,1620.0,543.0,524.0,19.11,19.11,10.0,18.71
2016-05-12,1414.0,1385.0,1588.0,1030.0,1053.0,17.79,17.79,3.21,19.331
2016-05-13,572.0,648.0,1647.0,179.0,204.0,20.55,20.55,15.9,20.143
2016-05-14,1329.0,1433.0,1492.0,937.0,1226.0,18.96,18.96,14.57,17.837
2016-05-15,1564.0,1365.0,1466.0,1246.0,1044.0,18.73,18.73,18.73,17.74
2016-05-16,1901.0,1828.0,1412.0,1533.0,1512.0,18.52,18.52,9.69,17.769000000000002
2016-05-17,2423.0,2361.0,1456.0,1910.0,2074.0,21.6,21.6,11.9,18.25
2016-05-18,1562.0,1440.0,1654.0,740.0,980.0,22.37,28.0,22.37,20.07
2016-05-19,941.0,770.0,1676.0,139.0,146.0,21.95,21.95,15.11,20.849
2016-05-20,1576.0,1226.0,1661.0,776.0,748.0,21.34,21.34,20.3,19.512999999999998
2016-05-21,795.0,647.0,1501.0,261.0,314.0,21.75,21.75,20.8,19.808
2016-05-22,1270.0,1154.0,1407.0,824.0,645.0,20.43,20.43,16.04,20.043
2016-05-23,495.0,558.0,1611.0,99.0,209.0,18.91,18.91,17.5,19.303
2016-05-24,983.0,846.0,1676.0,372.0,446.0,19.62,24.03,19.62,17.977999999999998
2016-05-25,1516.0,1569.0,1571.0,1034.0,1181.0,20.38,24.6,20.38,18.482
2016-05-26,1483.0,1471.0,1593.0,553.0,856.0,22.46,22.46,19.39,18.875
2016-05-27,816.0,841.0,1642.0,224.0,278.0,20.61,20.61,16.6,18.5
2016-05-28,913.0,805.0,1456.0,360.0,370.0,22.14,22.14,18.31,18.709
2016-05-29,836.0,769.0,1392.0,502.0,428.0,17.34,17.34,11.87,19.0
2016-05-30,1891.0,2103.0,1519.0,1567.0,1782.0,11.28,11.28,11.28,19.675
2016-05-31,2013.0,2151.0,1637.0,1614.0,1838.0,16.09,22.01,16.09,20.711
2016-06-01,1412.0,1287.0,1618.0,934.0,759.0,20.08,20.08,15.0,20.0
2016-06-02,1013.0,973.0,1727.0,686.0,457.0,20.0,20.0,20.0,18.75
2016-06-03,964.0,730.0,1717.0,594.0,526.0,20.64,26.0,20.64,18.664
2016-06-04,407.0,424.0,1586.0,94.0,104.0,21.29,21.29,13.0,18.664
2016-06-05,424.0,592.0,1513.0,212.0,211.0,19.74,19.74,15.07,18.736
2016-06-06,759.0,699.0,1694.0,574.0,519.0,21.54,21.54,18.3,19.0
2016-06-07,946.0,1067.0,1717.0,513.0,653.0,21.58,21.58,19.0,20.375
2016-06-08,1785.0,1619.0,1659.0,1322.0,1236.0,21.68,21.68,14.62,20.986
2016-06-09,583.0,644.0,1738.0,96.0,216.0,20.58,20.58,20.58,21.072
2016-06-10,2346.0,2489.0,1647.0,1975.0,2163.0,19.98,19.98,19.98,21.814
2016-06-11,892.0,802.0,1539.0,441.0,591.0,23.05,27.0,23.05,21.8
2016-06-12,810.0,750.0,1486.0,319.0,263.0,23.16,23.16,23.11,21.655
2016-06-13,1168.0,1194.0,1618.0,586.0,743.0,23.05,27.8,23.05,21.193
2016-06-14,1625.0,1582.0,1681.0,1076.0,1150.0,22.99,22.99,19.0,21.014
2016-06-15,783.0,808.0,1771.0,295.0,382.0,24.52,24.52,22.0,20.023
2016-06-16,602.0,541.0,1748.0,20.0,67.0,24.32,24.32,19.79,18.28
2016-06-17,655.0,556.0,1737.0,13.0,48.0,24.11,27.7,24.11,18.975
2016-06-18,1705.0,1804.0,1517.0,1340.0,1394.0,22.46,22.46,21.18,18.621
2016-06-19,2124.0,2119.0,1353.0,1933.0,2014.0,19.09,19.09,19.09,17.955
2016-06-20,1199.0,1202.0,1546.0,845.0,855.0,22.44,26.55,22.44,18.335
2016-06-21,1230.0,966.0,1685.0,725.0,536.0,21.75,21.75,13.32,18.123
2016-06-22,751.0,672.0,1654.0,137.0,199.0,23.14,29.9,23.14,17.362000000000002
2016-06-23,764.0,625.0,1679.0,176.0,228.0,23.34,34.7,23.34,17.767
2016-06-24,649.0,778.0,1690.0,127.0,190.0,23.36,31.14,23.36,17.041
2016-06-25,395.0,288.0,1488.0,30.0,104.0,24.28,24.28,24.28,17.25
2016-06-26,1154.0,1168.0,1377.0,1067.0,1048.0,20.57,27.48,20.57,17.45
2016-06-27,1521.0,1126.0,1525.0,1318.0,1050.0,20.47,20.47,6.0,17.613
2016-06-28,882.0,943.0,1608.0,624.0,623.0,23.13,27.73,23.13,16.5
2016-06-29,1079.0,943.0,1632.0,612.0,625.0,19.99,24.53,19.99,16.963
2016-06-30,1789.0,2055.0,1657.0,1428.0,1809.0,20.11,27.83,20.11,17.55
2016-07-01,718.0,827.0,1640.0,231.0,372.0,21.91,21.91,21.91,16.715999999999998
2016-07-02,1383.0,1866.0,1486.0,949.0,1192.0,17.09,24.19,17.09,17.088
2016-07-03,1916.0,1962.0,1341.0,1539.0,1666.0,6.97,6.97,6.97,17.0
2016-07-04,1509.0,1533.0,1483.0,936.0,1070.0,21.65,24.23,21.65,16.262999999999998
2016-07-05,706.0,768.0,1603.0,170.0,280.0,23.88,23.88,19.9,16.323
2016-07-06,2329.0,2533.0,1560.0,1972.0,2185.0,13.23,13.23,13.23,15.375
2016-07-07,2000.0,2181.0,1468.0,1688.0,1873.0,21.4,23.52,21.4,15.675
2016-07-08,996.0,1074.0,1572.0,533.0,772.0,23.46,23.46,22.42,15.9
2016-07-09,1224.0,1264.0,1439.0,924.0,1053.0,21.68,21.68,21.68,16.05
2016-07-10,1179.0,1434.0,1354.0,844.0,1074.0,20.77,20.77,15.0,15.519
2016-07-11,1334.0,1480.0,1507.0,908.0,801.0,20.45,20.45,20.45,16.438
2016-07-12,1771.0,2692.0,1504.0,1380.0,1653.0,21.86,21.86,21.86,16.213
2016-07-13,1347.0,1229.0,1506.0,876.0,849.0,25.0,25.0,23.0,15.9
2016-07-14,1683.0,1541.0,1504.0,1415.0,1504.0,21.83,24.69,21.83,15.844000000000001
2016-07-15,1681.0,1538.0,1499.0,1484.0,1459.0,20.32,20.32,20.32,15.8
2016-07-16,1365.0,1546.0,1324.0,1052.0,1296.0,22.0,22.0,22.0,15.75
2016-07-17,1241.0,1427.0,1236.0,865.0,1121.0,20.17,20.17,20.17,15.7
2016-07-18,959.0,1123.0,1300.0,555.0,699.0,22.58,26.0,22.58,15.463
2016-07-19,813.0,826.0,1390.0,307.0,302.0,25.89,25.89,25.89,15.625
2016-07-20,728.0,566.0,1453.0,44.0,36.0,24.79,25.64,24.79,15.195
2016-07-21,1647.0,1480.0,1371.0,937.0,1120.0,24.05,25.67,24.05,15.375
2016-07-22,1035.0,729.0,1428.0,98.0,163.0,26.56,27.81,26.56,15.0
2016-07-23,628.0,639.0,1410.0,101.0,109.0,27.02,27.02,27.02,15.088
2016-07-24,1035.0,717.0,1315.0,84.0,120.0,24.93,26.62,24.93,15.575
2016-07-25,1132.0,912.0,1382.0,340.0,288.0,25.93,26.62,25.93,15.527999999999999
2016-07-26,1239.0,1199.0,1415.0,400.0,357.0,25.88,25.88,22.83,15.25
2016-07-27,1280.0,1109.0,1433.0,183.0,168.0,25.87,25.93,20.9,15.283
2016-07-28,1195.0,1356.0,1421.0,585.0,862.0,24.8,26.49,24.8,15.513
2016-07-29,842.0,718.0,1426.0,100.0,78.0,24.58,29.13,24.58,15.0
2016-07-30,742.0,811.0,1398.0,217.0,175.0,24.56,26.8,24.56,14.939
2016-07-31,1131.0,1184.0,1276.0,545.0,651.0,22.56,22.56,20.0,15.009
2016-08-01,1047.0,1324.0,1359.0,572.0,682.0,22.14,22.14,18.0,14.4
2016-08-02,1211.0,1186.0,1428.0,620.0,761.0,24.63,24.63,24.63,14.43
2016-08-03,916.0,907.0,1469.0,349.0,412.0,22.69,25.0,22.69,15.282
2016-08-04,1806.0,1679.0,1468.0,1433.0,1328.0,19.42,23.3,19.42,15.845
2016-08-05,1203.0,1205.0,1450.0,726.0,837.0,22.31,28.89,22.31,15.102
2016-08-06,1875.0,1717.0,1323.0,1625.0,1413.0,21.27,21.27,21.27,13.155999999999999
2016-08-07,1492.0,1629.0,1242.0,1162.0,1264.0,13.17,22.26,13.17,15.275
2016-08-08,2121.0,2304.0,1434.0,1828.0,1971.0,8.16,8.16,-3.71,16.29
2016-08-09,2512.0,2808.0,1498.0,2175.0,2434.0,17.78,22.32,17.78,15.925
2016-08-10,2366.0,2363.0,1502.0,2142.0,2220.0,19.23,25.0,19.23,15.413
2016-08-11,1706.0,1702.0,1528.0,1415.0,1491.0,19.83,19.83,12.94,16.05
2016-08-12,615.0,429.0,1596.0,213.0,149.0,19.9,19.9,19.9,14.546
2016-08-13,2076.0,1988.0,1359.0,1866.0,1812.0,16.89,16.89,9.82,15.102
2016-08-14,1826.0,1870.0,1262.0,1646.0,1530.0,19.03,19.03,19.03,15.902000000000001
2016-08-15,1345.0,1262.0,1481.0,933.0,945.0,21.01,21.01,14.19,15.277999999999999
2016-08-16,676.0,715.0,1591.0,200.0,235.0,22.03,22.03,16.34,15.027999999999999
2016-08-17,659.0,689.0,1622.0,94.0,162.0,21.9,21.9,15.76,15.225
2016-08-18,1034.0,997.0,1595.0,558.0,477.0,21.83,25.83,21.83,15.0
2016-08-19,957.0,718.0,1629.0,203.0,228.0,23.91,23.91,23.91,15.377
2016-08-20,798.0,826.0,1477.0,479.0,477.0,22.81,24.69,22.81,15.514000000000001
2016-08-21,1211.0,1166.0,1395.0,877.0,822.0,17.95,25.26,17.95,15.425
2016-08-22,973.0,896.0,1592.0,498.0,434.0,19.47,19.47,15.05,15.025
2016-08-23,906.0,789.0,1622.0,418.0,350.0,20.56,20.56,20.56,16.334
2016-08-24,616.0,618.0,1675.0,42.0,69.0,25.01,25.76,25.01,16.276
2016-08-25,1299.0,1247.0,1611.0,728.0,779.0,21.16,21.16,16.23,15.95
2016-08-26,1258.0,1281.0,1613.0,758.0,734.0,20.23,26.98,20.23,15.328
2016-08-27,1200.0,1180.0,1423.0,627.0,669.0,23.07,23.07,17.25,16.0
2016-08-28,1083.0,1094.0,1355.0,599.0,631.0,21.29,25.88,21.29,15.970999999999998
2016-08-29,1566.0,1561.0,1468.0,1238.0,999.0,22.09,25.38,22.09,15.8
2016-08-30,1592.0,1633.0,1535.0,1224.0,1202.0,23.35,23.35,23.35,15.45
2016-08-31,1005.0,962.0,1599.0,472.0,464.0,22.77,22.77,18.5,15.225
2016-09-01,1182.0,1145.0,1600.0,609.0,589.0,21.85,21.85,21.85,15.375
2016-09-02,1269.0,1160.0,1570.0,945.0,899.0,22.91,22.91,22.91,15.375
2016-09-03,1304.0,1236.0,1407.0,855.0,880.0,24.28,24.28,21.0,16.213
2016-09-04,374.0,622.0,1409.0,234.0,221.0,22.04,22.04,12.38,15.405999999999999
2016-09-05,824.0,931.0,1484.0,649.0,677.0,21.73,21.73,12.92,13.709000000000001
2016-09-06,1210.0,959.0,1616.0,358.0,344.0,23.76,28.5,23.76,15.8
2016-09-07,1400.0,1280.0,1583.0,920.0,974.0,18.96,22.81,18.96,15.475
2016-09-08,703.0,575.0,1647.0,125.0,138.0,23.08,26.64,23.08,15.388
2016-09-09,869.0,855.0,1649.0,297.0,499.0,22.97,22.97,18.5,15.075
2016-09-10,1217.0,1157.0,1416.0,783.0,800.0,24.08,24.08,24.08,15.013
2016-09-11,1859.0,1885.0,1347.0,1551.0,1605.0,21.04,21.04,21.04,15.142000000000001
2016-09-12,648.0,697.0,1506.0,358.0,298.0,22.15,22.15,22.15,15.15
2016-09-13,912.0,918.0,1605.0,290.0,368.0,23.52,26.0,23.52,15.265
2016-09-14,1261.0,1259.0,1619.0,715.0,748.0,21.15,21.15,14.08,16.375
2016-09-15,1116.0,1112.0,1619.0,543.0,581.0,21.13,21.13,10.78,15.619000000000002
2016-09-16,893.0,874.0,1635.0,465.0,499.0,21.29,21.29,21.29,15.703
2016-09-17,1144.0,1019.0,1425.0,758.0,836.0,22.81,22.81,22.81,14.732000000000001
2016-09-18,663.0,646.0,1376.0,312.0,425.0,20.3,25.35,20.3,14.675
2016-09-19,482.0,414.0,1555.0,80.0,117.0,22.44,24.4,22.44,15.0
2016-09-20,477.0,455.0,1658.0,58.0,199.0,23.06,23.06,18.0,14.775
2016-09-21,642.0,540.0,1641.0,199.0,167.0,24.13,28.0,24.13,15.325
2016-09-22,1046.0,976.0,1618.0,400.0,533.0,24.26,27.0,24.26,15.3
2016-09-23,1112.0,1076.0,1621.0,451.0,474.0,24.78,28.52,24.78,14.663
2016-09-24,1183.0,1093.0,1447.0,493.0,533.0,25.15,26.92,25.15,15.0
2016-09-25,1381.0,1387.0,1345.0,973.0,1025.0,19.48,19.48,14.27,14.562999999999999
2016-09-26,1180.0,1117.0,1500.0,702.0,644.0,23.28,23.28,18.0,14.718
2016-09-27,863.0,756.0,1652.0,38.0,84.0,28.73,28.73,28.73,14.275
2016-09-28,2857.0,3187.0,1533.0,2585.0,2821.0,14.66,20.86,14.66,14.4
2016-09-29,2810.0,2420.0,1505.0,2620.0,2778.0,14.57,25.0,14.57,14.625
2016-09-30,2528.0,2784.0,1491.0,2253.0,2592.0,14.46,14.46,9.95,14.25
2016-10-01,1362.0,1280.0,1436.0,742.0,957.0,23.01,23.01,23.01,14.525
2016-10-02,794.0,793.0,1382.0,137.0,299.0,25.13,27.3,25.13,14.6
2016-10-03,1701.0,1502.0,1482.0,1233.0,1112.0,24.54,24.54,24.54,15.325999999999999
2016-10-04,1307.0,1161.0,1577.0,921.0,961.0,23.44,23.44,22.0,14.6
2016-10-05,1567.0,1496.0,1653.0,1081.0,1095.0,22.23,25.0,17.91,15.275
2016-10-06,2327.0,2460.0,1580.0,1746.0,1769.0,12.3,12.3,12.3,18.854
2016-10-07,2078.0,2198.0,1518.0,1365.0,1554.0,26.86,29.0,26.86,14.135
2016-10-08,2113.0,2078.0,1400.0,1362.0,1325.0,27.77,27.77,23.33,13.9
2016-10-09,1892.0,1830.0,1378.0,1076.0,1075.0,28.1,30.0,28.1,14.175
2016-10-10,1548.0,1382.0,1515.0,886.0,951.0,29.92,29.92,29.92,14.325999999999999
2016-10-11,2521.0,2765.0,1544.0,1625.0,1831.0,28.57,31.95,28.57,14.850999999999999
2016-10-12,2019.0,1998.0,1641.0,1449.0,1376.0,28.01,28.97,28.01,14.875
2016-10-13,1955.0,1785.0,1635.0,1310.0,1221.0,28.14,31.0,28.14,15.241
2016-10-14,2570.0,2827.0,1565.0,1830.0,2054.0,20.07,32.02,20.07,15.169
2016-10-15,3179.0,3414.0,1358.0,2753.0,2950.0,13.62,30.0,13.62,14.888
2016-10-16,2056.0,1788.0,1364.0,1340.0,1143.0,29.61,32.15,29.61,14.425
2016-10-17,2294.0,2155.0,1505.0,1267.0,1414.0,28.44,32.0,28.44,15.375
2016-10-18,1265.0,1250.0,1663.0,427.0,545.0,30.5,30.5,26.0,14.488
2016-10-19,1254.0,1193.0,1642.0,533.0,572.0,31.0,34.07,31.0,15.338
2016-10-20,2514.0,2408.0,1525.0,1724.0,1887.0,31.02,31.02,26.23,14.525
2016-10-21,2066.0,2176.0,1574.0,1219.0,1333.0,31.17,31.17,31.17,14.6
2016-10-22,2662.0,2891.0,1441.0,1510.0,1738.0,32.84,32.84,32.84,14.85
2016-10-23,2431.0,2269.0,1400.0,1642.0,1636.0,31.85,35.0,31.85,14.718
2016-10-24,1496.0,1299.0,1606.0,565.0,350.0,31.66,31.66,31.66,15.122
2016-10-25,1658.0,1373.0,1739.0,239.0,191.0,33.65,33.65,30.62,14.499
2016-10-26,1523.0,1349.0,1779.0,100.0,153.0,35.03,35.03,30.03,15.489
2016-10-27,1940.0,1958.0,1788.0,913.0,1140.0,31.25,35.0,31.25,14.9
2016-10-28,3341.0,3560.0,1526.0,2783.0,2943.0,23.65,23.65,20.0,14.35
2016-10-29,2798.0,2932.0,1402.0,2333.0,2616.0,27.97,27.97,27.97,14.75
2016-10-30,1289.0,1116.0,1472.0,695.0,668.0,32.14,35.91,26.0,13.975
2016-10-31,1053.0,1110.0,1570.0,183.0,231.0,34.35,34.35,27.5,14.663
2016-11-01,2269.0,2503.0,1585.0,1468.0,1795.0,33.01,35.39,31.6,14.663
2016-11-02,2700.0,2899.0,1609.0,2002.0,2234.0,32.28,36.46,32.28,14.95
2016-11-03,1364.0,1299.0,1808.0,208.0,220.0,35.87,40.23,35.87,15.296
2016-11-04,1583.0,1181.0,1779.0,293.0,696.0,35.72,39.0,35.72,15.049000000000001
2016-11-05,1500.0,953.0,1626.0,517.0,574.0,36.38,36.38,36.38,14.5
2016-11-06,2661.0,918.0,1539.0,1778.0,1655.0,34.14,40.12,34.14,14.5
2016-11-07,3165.0,1193.0,1693.0,1928.0,2188.0,34.24,41.25,34.24,15.392000000000001
2016-11-08,2173.0,1487.0,1926.0,593.0,531.0,37.15,40.65,37.15,15.038
2016-11-09,2244.0,1589.0,1920.0,838.0,748.0,34.71,40.0,34.71,14.949000000000002
2016-11-10,1888.0,1576.0,2006.0,369.0,266.0,35.7,40.54,35.7,15.238
2016-11-11,2205.0,1471.0,1893.0,709.0,612.0,35.84,35.84,35.84,14.8
2016-11-12,1848.0,1130.0,1758.0,530.0,499.0,36.09,43.69,36.09,14.663
2016-11-13,2721.0,1389.0,1649.0,1394.0,1400.0,35.17,38.38,35.17,14.625
2016-11-14,2503.0,1498.0,1822.0,1100.0,776.0,34.97,34.97,30.16,14.544
2016-11-15,2524.0,1052.0,1876.0,1286.0,1250.0,33.3,38.32,33.3,14.5
2016-11-16,1698.0,893.0,1803.0,616.0,540.0,34.79,37.95,34.79,14.437999999999999
2016-11-17,2673.0,800.0,1770.0,1812.0,2119.0,24.99,24.99,24.99,14.138
2016-11-18,2905.0,585.0,1727.0,2285.0,2705.0,-0.01,-0.01,-0.01,14.525
2016-11-19,2674.0,668.0,1630.0,1966.0,2233.0,15.18,15.18,15.18,13.725
2016-11-20,2298.0,937.0,1644.0,1316.0,1294.0,14.98,14.98,14.98,14.275
2016-11-21,2404.0,680.0,1650.0,1615.0,2418.0,11.01,11.01,11.01,14.675
2016-11-22,2429.0,992.0,1758.0,1488.0,1525.0,30.42,30.42,22.01,14.69
2016-11-23,2307.0,995.0,1703.0,1383.0,1033.0,32.08,32.08,22.65,14.974
2016-11-24,1975.0,1077.0,1753.0,912.0,1077.0,29.58,35.79,29.58,14.6
2016-11-25,1639.0,1156.0,1734.0,490.0,300.0,32.89,35.27,32.89,14.45
2016-11-26,2908.0,1060.0,1518.0,1974.0,2007.0,29.02,29.02,24.24,13.925
2016-11-27,2470.0,859.0,1489.0,1666.0,2230.0,20.28,30.76,20.28,14.025
2016-11-28,2380.0,1264.0,1689.0,1175.0,1187.0,27.94,27.94,23.07,13.969000000000001
2016-11-29,3143.0,1468.0,1741.0,1584.0,1492.0,33.88,33.88,28.59,13.955
2016-11-30,3558.0,1051.0,1742.0,2391.0,2699.0,25.3,25.3,25.3,13.863
2016-12-01,3179.0,695.0,1736.0,2550.0,2397.0,10.27,10.27,10.27,14.575
2016-12-02,2342.0,859.0,1812.0,1645.0,1936.0,8.79,35.58,8.79,14.5
2016-12-03,1842.0,1580.0,1689.0,142.0,107.0,33.49,36.75,33.49,13.925
2016-12-04,2554.0,1614.0,1500.0,800.0,496.0,34.28,37.5,34.28,13.5
2016-12-05,2687.0,1208.0,1607.0,1540.0,1379.0,30.94,30.94,26.1,14.062999999999999
2016-12-06,2082.0,1665.0,1788.0,462.0,428.0,34.44,34.44,28.95,14.363
2016-12-07,2382.0,1079.0,1748.0,1254.0,1540.0,30.66,32.77,30.66,14.25
2016-12-08,3387.0,698.0,1673.0,2838.0,3106.0,11.79,11.79,11.79,13.625
2016-12-09,2113.0,895.0,1734.0,1254.0,1539.0,25.52,25.52,25.52,14.263
2016-12-10,2938.0,757.0,1461.0,2040.0,2158.0,20.3,20.3,20.3,14.25
2016-12-11,1603.0,781.0,1471.0,740.0,965.0,28.08,34.51,28.08,14.25
2016-12-12,1962.0,1020.0,1622.0,906.0,927.0,27.49,30.82,23.4,15.2
2016-12-13,1685.0,1096.0,1813.0,464.0,551.0,30.87,30.87,30.87,15.140999999999998
2016-12-14,1349.0,1138.0,1829.0,89.0,180.0,30.89,30.89,26.0,15.376
2016-12-15,2152.0,1316.0,1846.0,595.0,551.0,31.7,33.86,31.7,15.1
2016-12-16,2171.0,1449.0,1831.0,657.0,1031.0,31.03,31.03,31.03,15.1
2016-12-17,1270.0,1187.0,1723.0,138.0,161.0,31.64,31.64,28.8,15.2
2016-12-18,2246.0,991.0,1528.0,1274.0,1502.0,28.67,30.9,28.67,15.3
2016-12-19,1535.0,1240.0,1689.0,393.0,419.0,30.26,30.26,24.0,15.1
2016-12-20,1629.0,1281.0,1770.0,441.0,568.0,28.79,28.79,21.03,15.065999999999999
2016-12-21,2433.0,972.0,1767.0,1325.0,1352.0,27.76,31.0,27.76,14.578
2016-12-22,1959.0,812.0,1911.0,1308.0,1097.0,26.32,26.32,20.0,15.488
2016-12-23,2867.0,836.0,1679.0,2134.0,2406.0,22.01,22.01,20.34,15.475
2016-12-24,2491.0,647.0,1468.0,1900.0,2899.0,-4.02,-4.02,-4.02,15.475
2016-12-25,1828.0,560.0,1585.0,1491.0,1717.0,-26.87,6.73,-26.87,15.475
2016-12-26,1923.0,477.0,1431.0,1688.0,2212.0,-16.09,-16.09,-19.0,15.5
2016-12-27,1872.0,616.0,1535.0,1324.0,1693.0,-53.62,-29.6,-53.62,13.825999999999999
2016-12-28,2084.0,893.0,1518.0,1334.0,1047.0,20.28,29.69,20.28,15.5
2016-12-29,2015.0,974.0,1490.0,1076.0,1118.0,28.35,28.35,22.57,15.525
2016-12-30,2618.0,915.0,1541.0,1580.0,1905.0,25.24,30.0,25.24,15.725
2016-12-31,2789.0,721.0,1484.0,2338.0,2712.0,4.28,4.28,4.28,15.213
2017-01-01,2769.0,894.0,1428.0,1956.0,2183.0,16.03,16.03,16.03,15.375
2017-01-02,2104.0,900.0,1527.0,1122.0,1347.0,27.89,27.89,27.89,15.5
2017-01-03,2291.0,935.0,1729.0,1402.0,1321.0,30.14,30.14,30.14,15.138
2017-01-04,2830.0,672.0,1677.0,2284.0,2847.0,-5.09,-5.09,-5.09,15.75
2017-01-05,2841.0,1552.0,1774.0,1314.0,1346.0,30.06,30.06,30.06,15.206
2017-01-06,2080.0,1880.0,2040.0,308.0,280.0,34.28,34.39,34.28,16.088
2017-01-07,3643.0,1210.0,1645.0,2540.0,2730.0,26.93,31.13,26.93,15.77
2017-01-08,1240.0,1141.0,1687.0,48.0,72.0,30.54,30.54,30.54,15.6
2017-01-09,1907.0,966.0,1681.0,903.0,754.0,29.16,31.0,29.16,15.763
2017-01-10,3273.0,1005.0,1749.0,2458.0,2467.0,25.57,25.57,23.29,15.58
2017-01-11,3532.0,1028.0,1658.0,2742.0,2871.0,22.1,22.1,19.0,16.25
2017-01-12,3078.0,752.0,1773.0,2492.0,3454.0,0.04,0.04,0.04,16.269000000000002
2017-01-13,1423.0,1036.0,1840.0,440.0,444.0,29.09,29.09,25.0,16.75
