"Date","SP","CCGT","OIL","COAL","NUCLEAR","WIND","PS","NPSHYD","OCGT","OTHER","INTFR","INTIRL","INTNED","INTEW","BIOMASS","INTNEM","INTIFA2","INTELEC"
"2019-12-20","9","4090","0","681","5988","10118","-1844","415","0","120","1602","-404","518","-536","2769","804","",""
"2019-12-20","10","4506","0","682","5927","9712","-1642","407","0","102","1602","-404","516","-466","2799","804","",""
"2019-12-20","11","4847","0","829","5805","9393","-452","439","0","111","1798","-424","160","-302","2726","462","",""
"2019-12-20","12","5623","0","1202","5803","8864","-8","448","2","99","1802","-378","170","-216","2855","468","",""
"2019-12-20","13","7274","0","1594","5798","7699","-22","495","2","100","1996","-240","862","-98","2929","938","",""
"2019-12-20","14","11127","0","1890","5805","6520","-48","471","3","101","1998","-212","902","-188","2924","950","",""
"2019-12-20","15","15008","0","2189","5801","6083","-332","511","1","100","1998","-364","998","-340","2930","1000","",""
"2019-12-20","16","16755","0","2318","5863","6092","6","517","0","113","1998","-454","1000","-490","2916","1000","",""
"2019-12-20","17","17969","0","2324","5978","5810","468","530","0","114","1998","-454","996","-536","2918","1000","",""
"2019-12-20","18","18793","0","2531","5999","5718","266","529","1","101","1998","-454","994","-536","2914","1000","",""
"2019-12-20","19","19138","0","2579","5996","5809","430","549","0","105","1998","-454","1056","-536","2919","1000","",""
"2019-12-20","20","19356","0","2537","5997","5766","314","554","0","112","1998","-454","1058","-536","2933","1000","",""
"2019-12-20","21","19155","0","2227","6001","5776","474","549","0","106","1998","-454","1054","-536","2941","1000","",""
"2019-12-20","22","18862","0","2111","6002","5793","494","643","0","106","1998","-454","1058","-536","2938","1000","",""
"2019-12-20","23","18592","0","2112","6002","5820","546","661","0","106","1998","-454","1000","-536","2932","1000","",""
"2019-12-20","24","17836","0","2113","6010","5904","750","674","0","117","1998","-454","1000","-536","2934","1000","",""
"2019-12-20","25","17824","0","2107","6004","5866","826","755","2","136","1998","-454","1000","-536","2925","1000","",""
"2019-12-20","26","18108","0","2102","6013","5938","446","749","0","114","2000","-454","1000","-536","2903","1000","",""
"2019-12-20","27","17740","0","2106","6011","6479","248","710","0","115","1998","-454","1000","-536","2937","1000","",""
"2019-12-20","28","17818","0","2114","6009","6348","6","701","0","115","1998","-454","1000","-536","2943","1000","",""
"2019-12-20","29","17731","0","2112","6011","6245","-10","640","1","117","1998","-454","1000","-536","2989","1000","",""
"2019-12-20","30","17423","0","2114","6006","6517","-10","696","0","119","1998","-454","1000","-536","2992","1000","",""
"2019-12-20","31","17525","0","2111","6011","6726","-12","690","0","116","1998","-456","1000","-536","2989","1000","",""
"2019-12-20","32","17585","0","2108","5982","7229","84","701","0","124","1998","-456","1000","-536","2987","1000","",""
"2019-12-20","33","17723","0","2113","5828","7581","552","931","0","157","1998","-456","1000","-536","2994","1020","",""
"2019-12-20","34","18339","0","2111","5826","7307","1202","935","0","151","1998","-456","1000","-536","2995","1020","",""
"2019-12-20","35","18455","0","2105","5833","7076","1470","998","0","196","1998","-456","1000","-536","2996","1020","",""
"2019-12-20","36","18441","0","2110","5839","6895","1436","1004","0","183","1998","-456","1000","-536","2993","1020","",""
"2019-12-20","37","18476","0","2108","5845","7081","542","1011","0","153","1998","-456","1000","-536","2993","1020","",""
"2019-12-20","38","17666","0","2110","5959","7391","396","908","0","150","1998","-456","1000","-536","2998","1020","",""
"2019-12-20","39","16874","0","2101","6031","7152","416","831","0","156","2000","-456","1056","-536","2997","1020","",""
"2019-12-20","40","15998","0","2106","6042","7030","372","818","0","137","2000","-456","1058","-536","2995","1020","",""
"2019-12-20","41","14905","0","2030","6032","6490","552","747","1","166","2000","-456","1058","-536","2975","1020","",""
"2019-12-20","42","14061","0","1892","6042","6514","254","713","1","156","2000","-456","1056","-536","2971","1020","",""
"2019-12-20","43","13115","0","1722","6039","6661","-14","616","1","170","2000","-456","1056","-536","2969","1000","",""
"2019-12-20","44","11774","0","1222","6060","6895","-16","616","1","155","1998","-456","1058","-536","2969","1000","",""
"2019-12-20","45","10241","0","923","6063","7506","-12","585","0","155","1804","-456","904","-536","2968","904","",""
"2019-12-20","46","8925","0","682","6080","7672","34","550","1","165","1802","-456","902","-536","2948","904","",""
"2019-12-20","47","7908","0","682","6078","7527","34","525","1","161","1606","-394","806","-474","2759","804","",""
"2019-12-20","48","6407","0","682","6082","7741","-16","524","1","152","1602","-250","804","-322","2742","804","",""
"2019-12-21","1","6630","0","680","6077","7443","88","499","1","169","1368","-296","692","-170","2629","688","",""
"2019-12-21","2","7275","0","681","6073","7159","78","504","1","131","1364","-198","690","-26","2347","688","",""
"2019-12-21","3","7168","0","682","6133","7237","-398","473","2","146","1366","-226","690","0","2345","688","",""
"2019-12-21","4","6556","0","682","6173","7253","-572","472","1","157","1366","-264","690","0","2333","688","",""
"2019-12-21","5","6319","0","680","6222","7253","-574","472","2","150","1366","-402","690","0","2330","688","",""
"2019-12-21","6","6075","0","683","6243","7041","-576","473","2","148","1366","-392","690","-56","2321","688","",""
"2019-12-21","7","6236","0","680","6242","7160","-1068","474","0","157","1366","-450","690","-208","2299","688","",""
"2019-12-21","8","5795","0","682","6270","7378","-1234","473","0","156","1366","-454","688","-294","2270","686","",""
"2019-12-21","9","5901","0","681","6314","7558","-1690","471","0","155","1366","-454","474","-300","2300","688","",""
"2019-12-21","10","5242","0","681","6344","7962","-1450","454","1","156","1366","-454","470","-298","2264","688","",""
"2019-12-21","11","5253","0","728","6349","7775","-1176","454","1","157","1366","-454","600","-318","2249","688","",""
"2019-12-21","12","5407","0","740","6354","8079","-1134","454","0","154","1366","-454","602","-250","2286","688","",""
"2019-12-21","13","5132","0","860","6362","8436","-438","500","1","154","1502","-400","660","-98","2271","756","",""
"2019-12-21","14","5610","0","1005","6352","8362","-88","502","0","156","1504","-360","662","0","2294","756","",""
"2019-12-21","15","6519","0","1004","6351","8321","-18","559","0","153","1698","-224","850","0","2296","854","",""
"2019-12-21","16","7693","0","1057","6376","8358","-14","558","0","159","1702","-190","854","0","2333","854","",""
"2019-12-21","17","9072","0","1227","6376","8318","-2","613","0","158","1946","-354","1032","0","2339","974","",""
