,RecordType,SettlementDate,SettlementPeriod,Zone,TimePublished,Quantity
26,DANF,20150113,27,N,20150113124800,42700
27,DANF,20150113,28,N,20150113131800,42717
28,DANF,20150113,29,N,20150113134800,42791
29,DANF,20150113,30,N,20150113141800,42955
30,DANF,20150113,31,N,20150113144800,43065
31,DANF,20150113,32,N,20150113151800,44160
32,DANF,20150113,33,N,20150113154800,46219
33,DANF,20150113,34,N,20150113161800,48923
34,DANF,20150113,35,N,20150113164700,49700
35,DANF,20150113,36,N,20150113171700,49701
36,DANF,20150113,37,N,20150113174700,49132
37,DANF,20150113,38,N,20150113181700,48851
38,DANF,20150113,39,N,20150113184700,48025
39,DANF,20150113,40,N,20150113191700,46199
40,DANF,20150113,41,N,20150113194700,44597
41,DANF,20150113,42,N,20150113201700,42500
42,DANF,20150113,43,N,20150113204700,40460
43,DANF,20150113,44,N,20150113211700,37979
44,DANF,20150113,45,N,20150113214700,35999
45,DANF,20150113,46,N,20150113221700,33934
46,DANF,20150113,47,N,20150113224700,31871
47,DANF,20150113,48,N,20150113231700,30400
0,DANF,20150114,1,N,20150113234700,30200
1,DANF,20150114,2,N,20150114001700,30400
2,DANF,20150114,3,N,20150114004700,30274
3,DANF,20150114,4,N,20150114011700,29602
4,DANF,20150114,5,N,20150114014700,29148
5,DANF,20150114,6,N,20150114021700,29061
6,DANF,20150114,7,N,20150114024700,28535
7,DANF,20150114,8,N,20150114031700,28019
8,DANF,20150114,9,N,20150114034700,27600
9,DANF,20150114,10,N,20150114041700,27734
10,DANF,20150114,11,N,20150114044700,28325
11,DANF,20150114,12,N,20150114051700,29565
12,DANF,20150114,13,N,20150114054700,32831
13,DANF,20150114,14,N,20150114061600,36303
14,DANF,20150114,15,N,20150114064600,40842
15,DANF,20150114,16,N,20150114071600,43114
16,DANF,20150114,17,N,20150114074600,43829
17,DANF,20150114,18,N,20150114081600,43503
18,DANF,20150114,19,N,20150114081600,44033
19,DANF,20150114,20,N,20150114091600,44100
20,DANF,20150114,21,N,20150114094600,43891
21,DANF,20150114,22,N,20150114101600,43848
22,DANF,20150114,23,N,20150114104600,43774
23,DANF,20150114,24,N,20150114111700,43861
24,DANF,20150114,25,N,20150114114800,44291
25,DANF,20150114,26,N,20150114121800,43948
26,DANF,20150114,27,N,20150114124800,43792
27,DANF,20150114,28,N,20150114131800,43553
28,DANF,20150114,29,N,20150114134800,43731
29,DANF,20150114,30,N,20150114141800,43505
30,DANF,20150114,31,N,20150114144800,43563
31,DANF,20150114,32,N,20150114151700,44604
32,DANF,20150114,33,N,20150114154800,46185
33,DANF,20150114,34,N,20150114161700,48701
34,DANF,20150114,35,N,20150114164700,49600
35,DANF,20150114,36,N,20150114171700,49390
36,DANF,20150114,37,N,20150114174700,49001
37,DANF,20150114,38,N,20150114181700,48082
38,DANF,20150114,39,N,20150114184700,47143
39,DANF,20150114,40,N,20150114191700,45885
40,DANF,20150114,41,N,20150114194700,44433
41,DANF,20150114,42,N,20150114201700,42500
42,DANF,20150114,43,N,20150114204700,40281
43,DANF,20150114,44,N,20150114211700,37715
44,DANF,20150114,45,N,20150114214700,35543
45,DANF,20150114,46,N,20150114221700,33502
46,DANF,20150114,47,N,20150114224700,31263
47,DANF,20150114,48,N,20150114231700,29800
0,DANF,20150115,1,N,20150114234700,30000
1,DANF,20150115,2,N,20150115001700,30200
2,DANF,20150115,3,N,20150115004700,29976
3,DANF,20150115,4,N,20150115011700,28932
4,DANF,20150115,5,N,20150115014700,28493
5,DANF,20150115,6,N,20150115021700,28413
6,DANF,20150115,7,N,20150115024700,27905
7,DANF,20150115,8,N,20150115031700,27405
8,DANF,20150115,9,N,20150115034700,27000
9,DANF,20150115,10,N,20150115041700,27146
10,DANF,20150115,11,N,20150115044700,27740
11,DANF,20150115,12,N,20150115051700,28970
12,DANF,20150115,13,N,20150115054700,31856
13,DANF,20150115,14,N,20150115061700,35298
14,DANF,20150115,15,N,20150115064600,39537
15,DANF,20150115,16,N,20150115071700,41875
16,DANF,20150115,17,N,20150115074600,42710
17,DANF,20150115,18,N,20150115081600,42532
18,DANF,20150115,19,N,20150115081600,43192
19,DANF,20150115,20,N,20150115091600,43400
20,DANF,20150115,21,N,20150115094600,43234
21,DANF,20150115,22,N,20150115101600,43232
22,DANF,20150115,23,N,20150115104600,43198
23,DANF,20150115,24,N,20150115111600,43277
24,DANF,20150115,25,N,20150115114800,43500
25,DANF,20150115,26,N,20150115121800,42539
26,DANF,20150115,27,N,20150115124800,42450
27,DANF,20150115,28,N,20150115131800,42300
28,DANF,20150115,29,N,20150115134800,42646
29,DANF,20150115,30,N,20150115141800,42545
30,DANF,20150115,31,N,20150115144800,42793
31,DANF,20150115,32,N,20150115151800,44010
32,DANF,20150115,33,N,20150115154800,45774
33,DANF,20150115,34,N,20150115161800,48484
34,DANF,20150115,35,N,20150115164800,49600
35,DANF,20150115,36,N,20150115171800,49274
36,DANF,20150115,37,N,20150115174800,48770
37,DANF,20150115,38,N,20150115181800,47743
38,DANF,20150115,39,N,20150115184700,46700
39,DANF,20150115,40,N,20150115191700,45347
40,DANF,20150115,41,N,20150115194800,43809
41,DANF,20150115,42,N,20150115201700,42300
42,DANF,20150115,43,N,20150115204700,40210
43,DANF,20150115,44,N,20150115211700,37760
44,DANF,20150115,45,N,20150115214700,35693
45,DANF,20150115,46,N,20150115221700,33745
46,DANF,20150115,47,N,20150115224700,31585
47,DANF,20150115,48,N,20150115231700,30200
0,DANF,20150116,1,N,20150115234700,30100
1,DANF,20150116,2,N,20150116001700,30400
2,DANF,20150116,3,N,20150116004700,29914
3,DANF,20150116,4,N,20150116011700,29370
4,DANF,20150116,5,N,20150116014700,29030
5,DANF,20150116,6,N,20150116021700,28963
6,DANF,20150116,7,N,20150116024700,28612
7,DANF,20150116,8,N,20150116031700,28029
8,DANF,20150116,9,N,20150116034700,27800
9,DANF,20150116,10,N,20150116041700,27877
10,DANF,20150116,11,N,20150116044700,28410
11,DANF,20150116,12,N,20150116051700,29567
12,DANF,20150116,13,N,20150116054700,32797
13,DANF,20150116,14,N,20150116061600,36250
14,DANF,20150116,15,N,20150116064600,40424
15,DANF,20150116,16,N,20150116071700,42927
16,DANF,20150116,17,N,20150116074600,43857
17,DANF,20150116,18,N,20150116081600,43531
18,DANF,20150116,19,N,20150116081600,44235
19,DANF,20150116,20,N,20150116091600,44400
20,DANF,20150116,21,N,20150116094600,44237
21,DANF,20150116,22,N,20150116101600,44049
22,DANF,20150116,23,N,20150116104600,44051
23,DANF,20150116,24,N,20150116111600,44017
24,DANF,20150116,25,N,20150116114800,44100
25,DANF,20150116,26,N,20150116121800,44704
26,DANF,20150116,27,N,20150116124800,44342
27,DANF,20150116,28,N,20150116131800,44175
28,DANF,20150116,29,N,20150116134800,44310
29,DANF,20150116,30,N,20150116141800,43982
30,DANF,20150116,31,N,20150116144800,43500
31,DANF,20150116,32,N,20150116151800,44317
32,DANF,20150116,33,N,20150116154800,45663
33,DANF,20150116,34,N,20150116161700,48350
34,DANF,20150116,35,N,20150116164800,49800
35,DANF,20150116,36,N,20150116171700,49617
36,DANF,20150116,37,N,20150116174700,49074
37,DANF,20150116,38,N,20150116181700,48075
38,DANF,20150116,39,N,20150116184700,46987
39,DANF,20150116,40,N,20150116191700,45406
40,DANF,20150116,41,N,20150116194700,43883
41,DANF,20150116,42,N,20150116201700,42100
42,DANF,20150116,43,N,20150116204700,40511
43,DANF,20150116,44,N,20150116211700,38862
44,DANF,20150116,45,N,20150116214700,37127
45,DANF,20150116,46,N,20150116221700,35616
46,DANF,20150116,47,N,20150116224700,33694
47,DANF,20150116,48,N,20150116231700,32400
0,DANF,20150117,1,N,20150116234700,31700
1,DANF,20150117,2,N,20150117001700,32200
2,DANF,20150117,3,N,20150117004700,31784
3,DANF,20150117,4,N,20150117011700,30815
4,DANF,20150117,5,N,20150117014700,30218
5,DANF,20150117,6,N,20150117021700,30009
6,DANF,20150117,7,N,20150117024700,29340
7,DANF,20150117,8,N,20150117031700,28170
8,DANF,20150117,9,N,20150117034700,27600
9,DANF,20150117,10,N,20150117041700,27354
10,DANF,20150117,11,N,20150117044700,27471
11,DANF,20150117,12,N,20150117051700,27987
12,DANF,20150117,13,N,20150117054700,29114
13,DANF,20150117,14,N,20150117061700,30074
14,DANF,20150117,15,N,20150117064600,31605
15,DANF,20150117,16,N,20150117071600,32836
16,DANF,20150117,17,N,20150117074600,34779
17,DANF,20150117,18,N,20150117081700,36760
18,DANF,20150117,19,N,20150117081700,38727
19,DANF,20150117,20,N,20150117091600,40150
20,DANF,20150117,21,N,20150117094600,40700
21,DANF,20150117,22,N,20150117101600,40600
22,DANF,20150117,23,N,20150117104600,40594
23,DANF,20150117,24,N,20150117111600,40582
24,DANF,20150117,25,N,20150117114800,40467
25,DANF,20150117,26,N,20150117121800,40240
26,DANF,20150117,27,N,20150117124800,40519
27,DANF,20150117,28,N,20150117131800,40148
28,DANF,20150117,29,N,20150117134800,39796
29,DANF,20150117,30,N,20150117141800,39400
30,DANF,20150117,31,N,20150117144800,39644
31,DANF,20150117,32,N,20150117151700,40312
32,DANF,20150117,33,N,20150117154800,41996
33,DANF,20150117,34,N,20150117161800,45030
34,DANF,20150117,35,N,20150117164800,46662
35,DANF,20150117,36,N,20150117171700,47200
36,DANF,20150117,37,N,20150117174700,46670
37,DANF,20150117,38,N,20150117181700,45606
38,DANF,20150117,39,N,20150117184700,44215
39,DANF,20150117,40,N,20150117191700,42809
40,DANF,20150117,41,N,20150117194700,41689
41,DANF,20150117,42,N,20150117201700,40200
42,DANF,20150117,43,N,20150117204700,38852
43,DANF,20150117,44,N,20150117211700,37475
44,DANF,20150117,45,N,20150117214700,36247
45,DANF,20150117,46,N,20150117221700,35320
46,DANF,20150117,47,N,20150117224700,33685
47,DANF,20150117,48,N,20150117231700,32500
0,DANF,20150118,1,N,20150117234700,31900
1,DANF,20150118,2,N,20150118001700,32100
2,DANF,20150118,3,N,20150118004700,31609
3,DANF,20150118,4,N,20150118011700,30708
4,DANF,20150118,5,N,20150118014700,29959
5,DANF,20150118,6,N,20150118021700,29949
6,DANF,20150118,7,N,20150118024700,29408
7,DANF,20150118,8,N,20150118031700,28648
8,DANF,20150118,9,N,20150118034700,28045
9,DANF,20150118,10,N,20150118041700,27523
10,DANF,20150118,11,N,20150118044700,27373
11,DANF,20150118,12,N,20150118051700,27300
12,DANF,20150118,13,N,20150118054700,27933
13,DANF,20150118,14,N,20150118061700,28417
14,DANF,20150118,15,N,20150118064600,29016
15,DANF,20150118,16,N,20150118071600,29645
16,DANF,20150118,17,N,20150118074600,30881
17,DANF,20150118,18,N,20150118081600,33055
18,DANF,20150118,19,N,20150118081600,35408
19,DANF,20150118,20,N,20150118091600,37178
20,DANF,20150118,21,N,20150118094600,38600
21,DANF,20150118,22,N,20150118101600,39267
22,DANF,20150118,23,N,20150118104600,39904
23,DANF,20150118,24,N,20150118111600,40224
24,DANF,20150118,25,N,20150118114800,40755
25,DANF,20150118,26,N,20150118121800,41000
26,DANF,20150118,27,N,20150118124800,39865
27,DANF,20150118,28,N,20150118131800,39674
28,DANF,20150118,29,N,20150118134800,39574
29,DANF,20150118,30,N,20150118141800,39500
30,DANF,20150118,31,N,20150118144700,39971
31,DANF,20150118,32,N,20150118151800,41441
32,DANF,20150118,33,N,20150118154800,43249
33,DANF,20150118,34,N,20150118161800,45973
34,DANF,20150118,35,N,20150118164700,47400
35,DANF,20150118,36,N,20150118171800,47168
36,DANF,20150118,37,N,20150118174800,46466
37,DANF,20150118,38,N,20150118181800,45217
38,DANF,20150118,39,N,20150118184800,44372
39,DANF,20150118,40,N,20150118191700,43162
40,DANF,20150118,41,N,20150118194700,42420
41,DANF,20150118,42,N,20150118201700,41000
42,DANF,20150118,43,N,20150118204700,39508
43,DANF,20150118,44,N,20150118211700,37547
44,DANF,20150118,45,N,20150118214700,36092
45,DANF,20150118,46,N,20150118221700,34399
46,DANF,20150118,47,N,20150118224700,32345
47,DANF,20150118,48,N,20150118231700,31100
0,DANF,20150119,1,N,20150118234700,30500
1,DANF,20150119,2,N,20150119001700,30785
2,DANF,20150119,3,N,20150119004700,30800
3,DANF,20150119,4,N,20150119011700,30376
4,DANF,20150119,5,N,20150119014700,30003
5,DANF,20150119,6,N,20150119021700,30152
6,DANF,20150119,7,N,20150119024700,29762
7,DANF,20150119,8,N,20150119031700,29365
8,DANF,20150119,9,N,20150119034700,29208
9,DANF,20150119,10,N,20150119041700,29200
10,DANF,20150119,11,N,20150119044700,29902
11,DANF,20150119,12,N,20150119051700,31281
12,DANF,20150119,13,N,20150119054700,34784
13,DANF,20150119,14,N,20150119061700,38582
14,DANF,20150119,15,N,20150119064700,43023
15,DANF,20150119,16,N,20150119071600,45653
16,DANF,20150119,17,N,20150119074700,46661
17,DANF,20150119,18,N,20150119081700,46757
18,DANF,20150119,19,N,20150119081700,47693
19,DANF,20150119,20,N,20150119091600,47800
20,DANF,20150119,21,N,20150119094600,47708
21,DANF,20150119,22,N,20150119101600,47600
22,DANF,20150119,23,N,20150119104600,47567
23,DANF,20150119,24,N,20150119111600,47458
24,DANF,20150119,25,N,20150119114800,47515
25,DANF,20150119,26,N,20150119121800,46983
26,DANF,20150119,27,N,20150119124800,46855
27,DANF,20150119,28,N,20150119131800,46687
28,DANF,20150119,29,N,20150119134800,46751
29,DANF,20150119,30,N,20150119141800,46614
30,DANF,20150119,31,N,20150119144800,46400
31,DANF,20150119,32,N,20150119151800,47327
32,DANF,20150119,33,N,20150119154800,48758
33,DANF,20150119,34,N,20150119161800,51038
34,DANF,20150119,35,N,20150119164800,53000
35,DANF,20150119,36,N,20150119171700,52932
36,DANF,20150119,37,N,20150119174700,52757
37,DANF,20150119,38,N,20150119181700,52866
38,DANF,20150119,39,N,20150119184700,51800
39,DANF,20150119,40,N,20150119191700,50308
40,DANF,20150119,41,N,20150119194700,48657
41,DANF,20150119,42,N,20150119201700,46900
42,DANF,20150119,43,N,20150119204700,45092
43,DANF,20150119,44,N,20150119211700,42610
44,DANF,20150119,45,N,20150119214700,40259
45,DANF,20150119,46,N,20150119221700,37858
46,DANF,20150119,47,N,20150119224700,35425
47,DANF,20150119,48,N,20150119231700,33900
0,DANF,20150120,1,N,20150119234700,33300
1,DANF,20150120,2,N,20150120001700,33300
2,DANF,20150120,3,N,20150120004700,33021
3,DANF,20150120,4,N,20150120011700,32453
4,DANF,20150120,5,N,20150120014700,32171
5,DANF,20150120,6,N,20150120021700,32191
6,DANF,20150120,7,N,20150120024700,31553
7,DANF,20150120,8,N,20150120031700,31163
8,DANF,20150120,9,N,20150120034700,30700
9,DANF,20150120,10,N,20150120041700,30803
10,DANF,20150120,11,N,20150120044700,31449
11,DANF,20150120,12,N,20150120051700,32680
12,DANF,20150120,13,N,20150120054700,35885
13,DANF,20150120,14,N,20150120061600,39294
14,DANF,20150120,15,N,20150120064600,43475
15,DANF,20150120,16,N,20150120071700,45717
16,DANF,20150120,17,N,20150120074600,46609
17,DANF,20150120,18,N,20150120081700,46511
18,DANF,20150120,19,N,20150120081700,47592
19,DANF,20150120,20,N,20150120091600,47952
20,DANF,20150120,21,N,20150120094600,48100
21,DANF,20150120,22,N,20150120101600,47900
22,DANF,20150120,23,N,20150120104600,47850
23,DANF,20150120,24,N,20150120111600,47686
24,DANF,20150120,25,N,20150120114800,48183
25,DANF,20150120,26,N,20150120121800,47907
26,DANF,20150120,27,N,20150120124800,47652
27,DANF,20150120,28,N,20150120131800,47462
28,DANF,20150120,29,N,20150120134800,47415
29,DANF,20150120,30,N,20150120141800,47310
30,DANF,20150120,31,N,20150120144800,47300
31,DANF,20150120,32,N,20150120151800,48092
32,DANF,20150120,33,N,20150120154800,49508
33,DANF,20150120,34,N,20150120161800,51715
34,DANF,20150120,35,N,20150120164800,52600
35,DANF,20150120,36,N,20150120171700,52138
36,DANF,20150120,37,N,20150120174800,52110
37,DANF,20150120,38,N,20150120181800,51783
38,DANF,20150120,39,N,20150120184700,50746
39,DANF,20150120,40,N,20150120191700,49309
40,DANF,20150120,41,N,20150120194700,48113
41,DANF,20150120,42,N,20150120201700,46500
42,DANF,20150120,43,N,20150120204700,44554
43,DANF,20150120,44,N,20150120211700,42029
44,DANF,20150120,45,N,20150120214700,39716
45,DANF,20150120,46,N,20150120221700,37502
46,DANF,20150120,47,N,20150120224700,34746
47,DANF,20150120,48,N,20150120231700,33300
0,DANF,20150121,1,N,20150120234700,32900
1,DANF,20150121,2,N,20150121001700,33000
2,DANF,20150121,3,N,20150121004700,32750
3,DANF,20150121,4,N,20150121011700,32214
4,DANF,20150121,5,N,20150121014700,31960
5,DANF,20150121,6,N,20150121021700,32007
6,DANF,20150121,7,N,20150121024700,31398
7,DANF,20150121,8,N,20150121031700,31009
8,DANF,20150121,9,N,20150121034700,30600
9,DANF,20150121,10,N,20150121041700,30738
10,DANF,20150121,11,N,20150121044800,31419
11,DANF,20150121,12,N,20150121051700,32686
12,DANF,20150121,13,N,20150121054700,35933
13,DANF,20150121,14,N,20150121061700,39391
14,DANF,20150121,15,N,20150121064700,43632
15,DANF,20150121,16,N,20150121071700,45934
16,DANF,20150121,17,N,20150121074700,46883
17,DANF,20150121,18,N,20150121081700,46837
18,DANF,20150121,19,N,20150121081700,47980
19,DANF,20150121,20,N,20150121091600,48396
20,DANF,20150121,21,N,20150121094600,48600
21,DANF,20150121,22,N,20150121101600,48778
22,DANF,20150121,23,N,20150121104600,49081
23,DANF,20150121,24,N,20150121111600,48905
24,DANF,20150121,25,N,20150121114800,48700
25,DANF,20150121,26,N,20150121121800,48497
26,DANF,20150121,27,N,20150121124800,48316
27,DANF,20150121,28,N,20150121131800,48200
28,DANF,20150121,29,N,20150121134800,48265
29,DANF,20150121,30,N,20150121141800,48229
30,DANF,20150121,31,N,20150121144800,48200
31,DANF,20150121,32,N,20150121151800,48780
32,DANF,20150121,33,N,20150121154800,49981
33,DANF,20150121,34,N,20150121161700,51963
34,DANF,20150121,35,N,20150121164800,52600
35,DANF,20150121,36,N,20150121171700,52170
36,DANF,20150121,37,N,20150121174700,52174
37,DANF,20150121,38,N,20150121181700,51879
38,DANF,20150121,39,N,20150121184700,50813
39,DANF,20150121,40,N,20150121191700,49423
40,DANF,20150121,41,N,20150121194700,48272
41,DANF,20150121,42,N,20150121201700,46500
42,DANF,20150121,43,N,20150121204700,44663
43,DANF,20150121,44,N,20150121211700,42235
44,DANF,20150121,45,N,20150121214700,40010
45,DANF,20150121,46,N,20150121221700,37874
46,DANF,20150121,47,N,20150121224700,35191
47,DANF,20150121,48,N,20150121231700,33800
0,DANF,20150122,1,N,20150121234700,33200
1,DANF,20150122,2,N,20150122001700,33500
2,DANF,20150122,3,N,20150122004700,33196
3,DANF,20150122,4,N,20150122011700,32584
4,DANF,20150122,5,N,20150122014700,31988
5,DANF,20150122,6,N,20150122021700,31904
6,DANF,20150122,7,N,20150122024700,31546
7,DANF,20150122,8,N,20150122031700,30788
8,DANF,20150122,9,N,20150122034700,30400
9,DANF,20150122,10,N,20150122041700,30509
10,DANF,20150122,11,N,20150122044700,31117
11,DANF,20150122,12,N,20150122051700,32317
12,DANF,20150122,13,N,20150122054600,35680
13,DANF,20150122,14,N,20150122061700,39386
14,DANF,20150122,15,N,20150122064600,43778
15,DANF,20150122,16,N,20150122071600,46083
16,DANF,20150122,17,N,20150122074600,46789
17,DANF,20150122,18,N,20150122081600,46709
18,DANF,20150122,19,N,20150122081600,47526
19,DANF,20150122,20,N,20150122091600,47800
20,DANF,20150122,21,N,20150122094600,47734
21,DANF,20150122,22,N,20150122101600,47600
22,DANF,20150122,23,N,20150122104600,47499
23,DANF,20150122,24,N,20150122111600,47407
24,DANF,20150122,25,N,20150122114800,47424
25,DANF,20150122,26,N,20150122121800,47138
26,DANF,20150122,27,N,20150122124800,47021
27,DANF,20150122,28,N,20150122131800,46900
28,DANF,20150122,29,N,20150122134800,46988
29,DANF,20150122,30,N,20150122141800,46915
30,DANF,20150122,31,N,20150122144800,47149
31,DANF,20150122,32,N,20150122151800,48344
32,DANF,20150122,33,N,20150122154800,49759
33,DANF,20150122,34,N,20150122161800,51507
34,DANF,20150122,35,N,20150122164800,52400
35,DANF,20150122,36,N,20150122171800,52172
36,DANF,20150122,37,N,20150122174800,51850
37,DANF,20150122,38,N,20150122181700,51971
38,DANF,20150122,39,N,20150122184700,50380
39,DANF,20150122,40,N,20150122191700,49583
40,DANF,20150122,41,N,20150122194700,48239
41,DANF,20150122,42,N,20150122201700,46200
42,DANF,20150122,43,N,20150122204700,44239
43,DANF,20150122,44,N,20150122211700,42060
44,DANF,20150122,45,N,20150122214700,39933
45,DANF,20150122,46,N,20150122221700,37636
46,DANF,20150122,47,N,20150122224700,35125
